Data.Carbohydrate,Data.Protein,Data.Fat.Total Lipid,Data.Kilocalories,Data.Fiber,Data.Sugar Total,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Major Minerals.Sodium,Data.Cholesterol,Cluster,Description
19.99,1.73,0.08,82.0,0.0,0.0,8,0.43,0.0,0.0,248.0,0.0,3,"MOUNTAIN YAM,HAWAII,CKD,STMD,W/ SALT"
10.78,0.29,0.07,40.0,3.700000048,0.0,8,0.16,30.0,0.0,241.0,0.0,3,"TREE FERN,CKD,W/SALT"
14.4,2.05,4.93,108.0,2.200000048,0.0,35,0.19,6.0,0.0,263.0,3.0,3,"POTATOES,MSHD,PREP FROM GRANULES,WO/MILK,WHL MILK&MARGARINE"
15.02,1.9,5.6,113.0,2.299999952,0.0,49,0.22,9.7,0.0,332.0,4.0,3,"POTATOES,MSHD,PREP FROM FLAKES,WO/MILK,WHL MILK&MARGARINE"
68.7,17.9,3.0,314.0,20.80099924380002,40.77000046,134,10.4,99.01000000000022,4.0,193.0,0.0,1,"PEPPERS,SWT,RED,FREEZE-DRIED"
4.5,1.15,0.1,20.0,1.299999952,0.959999979,26,0.9,4.8,0.29,251.0,0.0,3,"BEANS,SNAP,YEL,CND,REG PK,DRND SOL"
4.5,1.15,0.1,20.0,1.299999952,0.959999979,26,0.9,4.8,0.29,2.0,0.0,3,"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL"
16.77,1.87,4.22,113.0,1.5,1.429999948,24,0.26,6.0,0.12,317.0,11.0,3,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & BUTTER ADDED"
25.15,1.74,0.31,97.0,0.300000012,22.77000046,18,0.51,15.1,1.46,1114.0,0.0,3,CATSUP
2.59,0.6,0.14,12.0,1.100000024,1.309999943,42,0.37,0.8,0.09,875.0,0.0,3,"PICKLES,CUCUMBER,DILL OR KOSHER DILL"
21.15,0.58,0.41,91.0,1.0,18.27000046,61,0.25,0.7,0.36,457.0,0.0,3,"PICKLES,CUCUMBER,SWT (INCLUDES BREAD & BUTTER PICKLES)"
2.26,0.33,0.2,11.0,1.200000048,1.059999943,0,0.4,1.0,0.09,1208.0,0.0,3,"PICKLES,CUCUMBER,SOUR"
5.1,1.1,0.3,23.0,1.899999976,2.710000038,6,1.68,84.9,0.69,14.0,0.0,3,"PIMENTO,CANNED"
23.35,1.5,0.46,91.0,1.5,0.0,5,1.25,1.0,0.0,1091.0,0.0,3,"PICKLE RELISH,HOT DOG"
35.06,0.37,0.47,130.0,1.100000024,29.12999916,3,0.87,1.0,0.58,811.0,0.0,3,"PICKLE RELISH,SWEET"
2.26,0.33,0.2,11.0,1.200000048,1.059999943,0,0.4,1.0,0.09,18.0,0.0,3,"PICKLES,CUCUMBER,SOUR,LO NA"
4.13,0.62,0.19,18.0,1.200000048,1.919999957,9,0.53,1.9,0.0,18.0,0.0,3,"PICKLES,CUCUMBER,DILL,LO NA"
33.73,0.37,0.26,122.0,1.100000024,26.68000031,4,0.59,1.2,0.53,18.0,0.0,3,"PICKLES,CUCUMBER,SWT,LO NA (INCLUDES BREAD & BUTTER PICKLES)"
25.15,1.74,0.31,97.0,0.300000012,22.77000046,18,0.51,15.1,1.46,20.0,0.0,3,"CATSUP,LOW SODIUM"
7.68,2.56,0.32,44.0,2.700000048,0.219999999,1,1.09,0.0,0.01,3.0,0.0,3,"MUSHROOMS,ENOKI,RAW"
6.32,1.0,0.21,27.0,0.899999976,0.0,11,0.46,99.01000000000022,0.0,2.0,0.0,3,"PEPPERS,SWEET,YELLOW,RAW"
4.48,1.43,0.25,23.0,0.899999976,0.600000024,19,0.57,8.0,2.26,22.0,0.0,3,"RADICCHIO,RAW"
3.11,2.71,0.4,21.0,1.100000024,0.0,21,0.79,34.1,0.0,3.0,0.0,3,"SQUASH,ZUCCHINI,BABY,RAW"
5.84,0.96,1.02,32.0,1.899999976,3.930000067,7,0.62,11.7,0.38,1.0,0.0,3,"TOMATILLOS,RAW"
55.76,14.11,2.97,258.0,12.30000019,37.59000015,110,9.09,39.2,0.01,2030.410000000009,0.0,1,"TOMATOES,SUN-DRIED"
23.33,5.06,14.08,213.0,5.800000191,0.0,47,2.68,99.01000000000022,0.0,266.0,0.0,3,"TOMATOES,SUN-DRIED,PACKED IN OIL,DRND"
7.29,1.24,0.2,31.0,3.099999905,0.0,49,0.73,12.0,0.0,52.0,0.0,3,"FENNEL,BULB,RAW"
34.48,0.63,0.54,129.0,3.200000048,0.0,4,1.14,2.3,0.0,1096.0,0.0,3,"PICKLE RELISH,HAMBURGER"
3.65,2.58,0.66,25.0,1.600000024,2.049999952,160,1.46,15.0,0.43,27.0,0.0,3,"ARUGULA,RAW"
8.24,0.64,0.13,35.0,2.900000095,4.760000229,32,0.89,2.6,0.0,78.0,0.0,3,"CARROTS,BABY,RAW"
4.62,2.52,0.62,28.0,2.400000095,0.0,58,3.13,7.9,0.0,426.0,0.0,3,"HEARTS OF PALM,CANNED"
69.86,10.58,5.81,324.0,20.80099924380002,41.06000137,45,6.04,31.4,3.14,91.0,0.0,1,"PEPPERS,HOT CHILE,SUN-DRIED"
3.33,1.32,0.09,16.0,2.200000048,1.149999976,164,0.59,9.3,0.0,21.0,0.0,3,"NOPALES,RAW"
3.28,1.35,0.05,15.0,2.0,1.120000005,164,0.5,5.3,0.0,20.0,0.0,3,"NOPALES,CKD,WO/SALT"
6.09,2.95,0.3,31.0,3.200000048,3.029999971,33,0.73,88.1,0.04,23.0,0.0,3,"CAULIFLOWER,GREEN,RAW"
6.28,3.04,0.31,32.0,3.299999952,0.0,32,0.72,72.6,0.0,23.0,0.0,3,"CAULIFLOWER,GRN,CKD,NO SALT ADDED"
6.28,3.04,0.31,32.0,3.299999952,0.0,32,0.72,72.6,0.0,259.0,0.0,3,"CAULIFLOWER,GRN,CKD,W/ SALT"
3.81,1.14,0.72,22.0,2.5,0.839999974,100,0.56,28.2,0.48,7.0,0.0,3,"BROCCOLI,CHINESE,COOKED"
2.23,1.1,0.17,12.0,0.0,0.0,29,0.74,3.2,0.0,11.0,0.0,3,"CABBAGE,NAPA,COOKED"
25.31,1.82,0.49,99.0,0.0,0.0,65,8.17,2.6,0.0,6.0,0.0,3,"LEMON GRASS (CITRONELLA),RAW"
17.63,7.92,0.73,88.0,0.0,0.0,37,1.55,3.7,0.0,25.0,0.0,3,"BEANS,FAVA,IN POD,RAW"
17.31,5.6,2.12,93.0,11.0,6.300000191,363,2.63,11.1,2.0,9.0,0.0,1,"GRAPE LEAVES,RAW"
11.71,4.27,1.97,69.0,0.0,0.0,289,2.98,11.3,0.0,2030.410000000009,0.0,3,"GRAPE LEAVES,CND"
5.35,1.66,0.45,27.0,3.400000095,1.950000048,14,0.46,82.7,0.69,13.0,0.0,3,"PEPPER,BANANA,RAW"
6.7,1.74,0.44,32.0,3.700000048,3.829999924,11,0.86,44.9,0.69,10.0,0.0,3,"PEPPER,SERRANO,RAW"
51.41,11.86,8.2,281.0,20.80099924380002,0.0,61,10.93,2.0,0.0,43.0,0.0,1,"PEPPER,ANCHO,DRIED"
5.9,1.35,0.62,30.0,2.799999952,3.460000038,10,0.7,44.3,0.47,1.0,0.0,3,"PEPPERS,JALAPENO,RAW"
4.6,0.72,0.27,21.0,1.700000048,0.0,36,1.33,34.2,0.0,397.0,0.0,3,"PEPPERS,CHILI,GRN,CND"
6.68,0.8,0.41,29.0,0.0,0.0,12,0.46,92.9,0.0,1.0,0.0,3,"PEPPERS,HUNGARIAN,RAW"
51.13,12.35,15.85,345.0,20.80099924380002,0.0,97,9.83,6.4,0.0,89.0,0.0,1,"PEPPERS,PASILLA,DRIED"
26.64,1.5,0.9,121.0,1.5,23.87999916,23,1.4,6.0,0.16,527.0,0.0,3,"PICKLES,CHOWCHOW,W/CAULIFLOWER ONION MUSTARD,SWT"
7.44,0.33,0.52,32.0,3.799999952,0.0,275,1.88,3.6,0.0,43.0,0.0,3,"EPAZOTE,RAW"
19.22,4.71,2.75,103.0,10.60000038,0.0,429,2.4,2.2,0.0,34.0,0.0,1,"FIREWEED,LEAVES,RAW"
2.71,2.98,0.78,23.0,2.099999905,0.0,124,1.48,5.9,0.0,55.0,0.0,3,"MALABAR SPINACH,COOKED"
6.47,3.31,0.41,43.0,2.299999952,1.110000014,3,1.33,0.0,0.0,18.0,0.0,3,"MUSHROOM,OYSTER,RAW"
73.01,9.25,0.73,284.0,20.80099924380002,0.0,159,5.88,0.0,0.0,35.0,0.0,1,"FUNGI,CLOUD EARS,DRIED"
4.64,3.83,0.68,32.0,2.5,0.0,10,1.43,0.0,0.0,384.0,0.0,3,"MUSHROOMS,STRAW,CND,DRND SOL"
23.54,4.8,0.63,109.0,7.800000191,0.0,128,1.03,41.9,0.0,17.0,0.0,3,"WASABI,ROOT,RAW"
23.63,1.46,0.4,98.0,1.5,0.0,9,0.98,5.2,0.0,21.0,0.0,3,"YAUTIA (TANNIER),RAW"
6.04,3.91,0.46,44.0,2.5,0.0,6,0.33,0.0,0.0,17.0,0.0,3,"MUSHROOMS,WHITE,MICROWAVED"
6.81,1.94,0.19,37.0,2.700000048,2.069999933,1,0.3,0.0,0.01,1.0,0.0,3,"MUSHROOMS,MAITAKE,RAW"
5.54,4.55,0.4,34.0,0.0,0.0,32,1.31,26.6,0.0,1.0,0.0,3,"FIDDLEHEAD FERNS,RAW"
5.74,4.31,0.35,34.0,0.0,0.0,24,0.73,17.8,0.0,0.0,0.0,3,"FIDDLEHEAD FERNS,FRZ,UNPREP"
29.24,7.4,5.59,191.0,5.199999809,0.0,36,3.67,6.6,0.0,25.0,0.0,3,"BREADFRUIT SEEDS,RAW"
32.0,5.3,2.3,168.0,4.800000191,0.0,61,0.6,6.1,0.0,23.0,0.0,3,"BREADFRUIT SEEDS,BOILED"
46.28,5.97,0.99,217.0,0.0,0.0,98,2.09,27.4,0.0,31.0,0.0,3,"BREADNUTTREE SEEDS,RAW"
79.39,8.62,1.68,367.0,14.89999962,0.0,94,4.6,46.6,0.0,53.0,0.0,1,"BREADNUTTREE SEEDS,DRIED"
43.85,15.62,30.75,490.0,20.80099924380002,0.0,631,0.0,0.0,0.0,19.0,0.0,1,"CHIA SEEDS,DRIED"
40.54,36.12,6.2,359.0,3.0,0.0,478,12.66,2.4,0.0,35.0,0.0,1,"COTTONSEED FLR,PART DEFATTED (GLANDLESS)"
36.1,36.12,1.41,332.0,0.0,0.0,474,12.58,2.4,0.0,35.0,0.0,1,"COTTONSEED FLR,LOFAT (GLANDLESS)"
38.43,36.12,4.77,367.0,0.0,0.0,504,13.35,2.5,0.0,37.0,0.0,1,"COTTONSEED MEAL,PART DEFATTED (GLANDLESS)"
64.47,15.41,1.97,332.0,0.0,0.0,163,3.53,0.0,0.0,5.0,0.0,3,"LOTUS SEEDS,DRIED"
17.81,24.54,45.85,541.0,3.900000095,1.0,43,14.97,1.9,0.0,18.0,0.0,0,"PUMPKIN&SQUASH SD KRNLS,DRIED"
13.43,32.97,42.13,522.0,3.900000095,1.0,43,14.94,1.8,0.0,18.0,0.0,0,"PUMPKIN&SQUASH SD KRNLS,RSTD,WO/SALT"
34.29,16.18,38.45,517.0,0.0,0.0,78,4.9,0.0,0.0,3.0,0.0,3,"SAFFLOWER SD KRNLS,DRIED"
48.73,35.62,2.39,342.0,0.0,0.0,77,4.86,0.0,0.0,3.0,0.0,0,"SAFFLOWER SD MEAL,PART DEFATTED"
23.45,17.73,49.67,573.0,11.80000019,0.300000012,920,14.55,0.0,0.25,11.0,0.0,1,"SESAME SEEDS,WHOLE,DRIED"
25.74,16.96,48.0,565.0,14.0,0.0,920,14.76,0.0,0.0,11.0,0.0,1,"SESAME SEEDS,WHL,RSTD&TSTD"
26.04,16.96,48.0,567.0,16.89999962,0.479999989,131,7.78,0.0,0.25,39.0,0.0,1,"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)"
35.14,36.12,11.89,382.0,0.0,0.0,150,14.3,0.0,0.0,41.0,0.0,0,"SESAME FLR,PART DEFATTED"
35.51,36.12,1.75,333.0,0.0,0.0,149,14.22,0.0,0.0,39.0,0.0,0,"SESAME FLOUR,LOW-FAT"
26.04,16.96,48.0,567.0,0.0,0.0,153,14.55,0.0,0.0,39.0,0.0,0,"SESAME MEAL,PART DEFATTED"
20.0,20.78,51.46,584.0,8.600000381,2.619999886,78,5.25,1.4,15.751900000000042,9.0,0.0,2,"SUNFLOWER SD KRNLS,DRIED"
24.07,19.33,49.8,582.0,11.10000038,2.730000019,70,3.8,1.4,15.751900000000042,3.0,0.0,2,"SUNFLOWER SD KRNLS,DRY RSTD,WO/SALT"
22.89,20.06,51.3,592.0,10.60000038,3.109999895,87,4.28,1.1,15.751900000000042,3.0,0.0,2,"SUNFLOWER SD KRNLS,OIL RSTD,WO/SALT"
20.59,17.21,56.8,619.0,11.5,0.0,57,6.81,1.4,0.0,3.0,0.0,2,"SUNFLOWER SD KRNLS,TSTD,WO/SALT"
27.42,19.66,47.73,579.0,0.0,0.0,122,4.75,2.7,0.0,3.0,0.0,0,"SUNFLOWER SD BUTTER,WO/SALT"
35.83,36.12,1.61,326.0,5.199999809,0.0,114,6.62,1.3,0.0,3.0,0.0,0,"SUNFLOWER SD FLR,PART DEFATTED"
40.75,6.15,23.86,387.0,0.0,0.0,41,0.79,0.0,0.0,0.0,0.0,3,"ACORNS,RAW"
53.66,8.1,31.41,509.0,0.0,0.0,54,1.04,0.0,0.0,0.0,0.0,3,"ACORNS,DRIED"
54.65,7.49,30.17,501.0,0.0,0.0,43,1.21,0.0,0.0,0.0,0.0,3,"ACORN FLOUR,FULL FAT"
21.67,21.22,49.42,575.0,12.19999981,3.890000105,264,3.72,0.0,15.751900000000042,1.0,0.0,2,ALMONDS
19.94,21.94,50.62,581.0,10.39999962,4.960000038,216,3.72,0.0,15.751900000000042,28.0,0.0,2,"ALMONDS,BLANCHED"
19.29,22.09,52.83,597.0,11.80000019,4.900000095,266,4.51,0.0,15.751900000000042,1.0,0.0,2,"ALMONDS,DRY RSTD,WO/SALT"
17.68,21.23,55.17,607.0,10.5,4.550000191,291,3.68,0.0,15.751900000000042,1.0,0.0,2,"ALMONDS,OIL RSTD,WO/SALT"
47.81,9.0,27.74,458.0,4.800000191,36.25,172,1.6,0.1,13.54,9.0,0.0,2,ALMOND PASTE
33.5,6.2,50.0,576.0,0.0,0.0,1,2.46,15.5,0.0,38.0,0.0,3,"BEECHNUTS,DRIED"
12.27,14.32,66.43,656.0,7.5,2.329999924,160,2.43,0.7,5.73,3.0,0.0,2,"BRAZILNUTS,DRIED,UNBLANCHED"
12.05,24.9,56.98,612.0,4.699999809,0.0,53,4.02,3.2,0.0,1.0,0.0,0,"BUTTERNUTS,DRIED"
32.69,15.31,46.35,574.0,3.0,5.010000229,45,6.0,0.0,0.92,16.0,0.0,3,"CASHEW NUTS,DRY RSTD,WO/SALT"
29.87,16.84,47.77,580.0,3.299999952,5.010000229,43,6.05,0.3,0.92,13.0,0.0,3,"CASHEW NUTS,OIL RSTD,WO/SALT"
30.19,18.22,43.85,553.0,3.299999952,5.909999847,37,6.68,0.5,0.9,12.0,0.0,0,"NUTS,CASHEW NUTS,RAW"
27.57,17.56,49.41,587.0,2.0,0.0,43,5.03,0.0,0.0,15.0,0.0,0,"CASHEW BUTTER,PLN,WO/SALT"
49.07,4.2,1.11,224.0,0.0,0.0,18,1.41,36.0,0.0,3.0,0.0,3,"CHESTNUTS,CHINESE,RAW"
79.76,6.82,1.81,363.0,0.0,0.0,29,2.29,58.5,0.0,5.0,0.0,3,"CHESTNUTS,CHINESE,DRIED"
33.64,2.88,0.76,153.0,0.0,0.0,12,0.97,24.7,0.0,2.0,0.0,3,"CHESTNUTS,CHINESE,BLD&STMD"
52.36,4.48,1.19,239.0,0.0,0.0,19,1.5,38.4,0.0,4.0,0.0,3,"CHESTNUTS,CHINESE,ROASTED"
45.54,2.42,2.26,213.0,8.100000381,0.0,27,1.01,43.0,0.0,3.0,0.0,3,"CHESTNUTS,EUROPEAN,RAW,UNPEELED"
44.17,1.63,1.25,196.0,0.0,0.0,19,0.94,40.2,0.0,2.0,0.0,3,"CHESTNUTS,EUROPEAN,RAW,PEELED"
77.31,6.39,4.45,374.0,11.69999981,0.0,67,2.38,15.0,0.0,37.0,0.0,3,"CHESTNUTS,EUROPEAN,DRIED,UNPEELED"
78.43,5.01,3.91,369.0,0.0,0.0,64,2.39,15.1,0.0,37.0,0.0,3,"CHESTNUTS,EUROPEAN,DRIED,PEELED"
27.76,2.0,1.38,131.0,0.0,0.0,46,1.73,26.7,0.0,27.0,0.0,3,"CHESTNUTS,EUROPEAN,BLD&STMD"
15.23,3.33,33.49,354.0,9.0,6.230000019,14,2.43,3.3,0.24,20.0,0.0,3,"COCONUT MEAT,RAW"
23.65,6.88,64.53,660.0,16.29999924,7.349999905,26,3.32,1.5,0.44,37.0,0.0,2,"COCONUT MEAT,DRIED (DESICCATED),NOT SWTND"
51.85,3.13,27.99,456.0,9.899999619,36.75,11,1.51,0.0,0.0,285.0,0.0,3,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,PACKAGED"
40.91,3.35,31.69,443.0,4.5,0.0,14,1.84,0.0,0.0,20.0,0.0,3,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND"
44.4,5.3,47.0,592.0,0.0,0.0,27,3.39,1.5,0.0,37.0,0.0,3,"COCONUT MEAT,DRIED (DESICCATED),TSTD"
6.65,3.63,34.68,330.0,2.200000048,0.0,11,2.28,2.8,0.0,4.0,0.0,3,"COCONUT CRM,RAW (LIQ EXPRESSED FROM GRATED MEAT)"
53.21,1.17,16.31,357.0,0.200000003,51.5,4,0.13,0.0,0.13,36.0,0.0,3,"NUTS,COCNT CRM,CND,SWTND"
5.54,2.29,23.84,230.0,2.200000048,3.339999914,16,1.64,2.8,0.15,15.0,0.0,3,"COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)"
2.81,2.02,21.33,197.0,0.0,0.0,18,3.3,1.0,0.0,13.0,0.0,3,"COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)"
3.71,0.72,0.2,19.0,1.100000024,2.609999895,24,0.29,2.4,0.0,105.0,0.0,3,COCONUT H2O (LIQ FROM COCONUTS)
16.7,14.95,60.75,628.0,9.699999809,4.340000153,114,4.7,6.3,15.03,0.0,0.0,2,HAZELNUTS OR FILBERTS
17.0,13.7,61.15,629.0,11.0,3.49000001,149,3.3,2.0,15.751900000000042,0.0,0.0,2,"HAZELNUTS OR FILBERTS,BLANCHED"
17.6,15.03,62.4,646.0,9.399999619,4.889999866,123,4.38,3.8,15.28,0.0,0.0,2,"HAZELNUTS OR FILBERTS,DRY RSTD,WO/SALT"
37.6,4.32,1.68,182.0,0.0,0.0,2,1.0,15.0,0.0,7.0,0.0,3,"GINKGO NUTS,RAW"
72.45,10.35,2.0,348.0,0.0,0.0,20,1.6,29.3,0.0,13.0,0.0,3,"GINKGO NUTS,DRIED"
22.1,2.29,1.62,111.0,9.300000191,0.0,4,0.29,9.1,0.0,307.0,0.0,3,"GINKGO NUTS,CANNED"
18.25,12.72,64.37,657.0,6.400000095,0.0,61,2.12,2.0,0.0,1.0,0.0,2,"HICKORYNUTS,DRIED"
13.82,7.91,75.77,718.0,8.600000381,4.570000172,85,3.69,1.2,0.54,5.0,0.0,2,"MACADAMIA NUTS,RAW"
13.38,7.79,76.08,718.0,8.0,4.139999866,70,2.65,0.7,0.57,4.0,0.0,2,"MACADAMIA NUTS,DRY RSTD,WO/SALT"
25.35,17.3,51.45,594.0,9.0,0.0,70,3.7,0.4,0.0,12.0,0.0,3,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT"
21.41,16.76,56.33,617.0,9.899999619,0.0,108,3.21,0.5,0.0,11.0,0.0,2,"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT"
22.27,15.52,56.17,615.0,5.5,0.0,106,2.57,0.5,0.0,11.0,0.0,2,"MIXED NUTS,OIL RSTD,WO/PNUTS,WO/SALT"
23.68,13.82,57.7,622.0,5.199999809,0.0,26,2.4,0.1,0.0,505.0,0.0,2,"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT"
13.86,9.17,71.97,691.0,9.600000381,3.970000029,70,2.53,1.1,1.4,0.0,0.0,2,PECANS
13.55,9.5,74.27,710.0,9.399999619,4.059999943,72,2.8,0.7,1.3,1.0,0.0,2,"PECANS,DRY RSTD,WO/SALT"
13.01,9.2,75.23,715.0,9.5,3.970000029,67,2.47,0.7,2.53,1.0,0.0,2,"PECANS,OIL RSTD,WO/SALT"
3.98,10.8,79.55,719.0,0.0,0.0,145,3.53,0.6,0.0,3.0,0.0,2,"PILINUTS-CANARYTREE,DRIED"
13.08,13.69,68.37,673.0,3.700000048,3.589999914,16,5.53,0.8,9.33,2.0,0.0,2,"NUTS,PINE NUTS,DRIED"
19.3,11.57,60.98,629.0,10.69999981,0.0,8,3.06,2.0,0.0,72.0,0.0,2,"PINE NUTS,PINYON,DRIED"
27.97,20.61,44.44,557.0,10.30000019,7.639999866,107,4.15,5.0,2.3,1.0,0.0,2,"PISTACHIO NUTS,RAW"
27.65,21.35,45.97,571.0,10.30000019,7.809999943,110,4.2,2.3,1.93,10.0,0.0,2,"PISTACHIO NUTS,DRY RSTD,WO/SALT"
9.91,24.06,59.0,618.0,6.800000191,1.100000024,61,3.12,1.7,1.8,2.0,0.0,2,"WALNUTS,BLACK,DRIED"
13.71,15.23,65.21,654.0,6.699999809,2.609999895,98,2.91,1.3,0.7,2.0,0.0,2,"WALNUTS,ENGLISH"
40.1,6.2,2.7,207.0,6.0,0.0,86,0.9,7.6,0.0,28.0,0.0,3,"BREADFRUIT SEEDS,ROASTED"
21.9,32.59,36.29,506.0,5.5,0.0,100,5.4,9.0,0.0,25.0,0.0,0,"COTTONSEED KRNLS,RSTD (GLANDLESS)"
53.75,18.55,19.4,446.0,0.0,0.0,55,3.31,0.3,0.0,18.0,0.0,3,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT"
21.19,17.0,53.76,595.0,9.300000191,0.49000001,426,8.95,0.0,0.25,115.0,0.0,1,"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)"
52.96,3.17,2.2,245.0,5.099999905,10.60000038,29,0.91,26.0,0.5,2.0,0.0,3,"CHESTNUTS,EUROPEAN,RSTD"
24.05,18.08,50.87,586.0,5.5,0.0,920,19.2,0.0,0.0,12.0,0.0,1,"SESAME BUTTER,PASTE"
26.62,30.78,37.1,526.0,0.0,0.0,159,15.17,0.0,0.0,41.0,0.0,0,"SESAME FLOUR,HIGH-FAT"
17.89,17.95,56.44,607.0,9.300000191,0.0,141,6.35,0.0,0.0,1.0,0.0,2,"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS"
15.31,28.33,47.37,557.0,0.0,0.0,54,7.28,0.0,0.0,99.0,0.0,0,"WATERMELON SD KRNLS,DRIED"
81.43,5.25,1.24,360.0,0.0,0.0,72,3.38,61.3,0.0,34.0,0.0,3,"CHESTNUTS,JAPANESE,DRIED"
5.58,1.61,20.8,202.0,0.0,0.0,4,0.81,1.1,0.0,12.0,0.0,3,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)"
21.52,5.3,69.08,684.0,0.0,0.0,26,3.36,1.5,0.0,37.0,0.0,2,"COCONUT MEAT,DRIED (DESICCATED),CRMD"
47.67,2.88,35.49,501.0,4.5,43.16999817,15,1.92,0.7,0.39,262.0,0.0,3,"COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED"
58.26,12.14,4.6,318.0,0.0,0.0,920,0.11,30.7,0.0,92.0,0.0,1,"SISYMBRIUM SP. SEEDS,WHL,DRIED"
21.22,15.08,59.1,633.0,3.700000048,0.0,270,3.7,0.7,0.0,11.0,0.0,2,"ALMOND BUTTER,PLN,WO/SALT"
26.19,17.81,48.0,570.0,9.300000191,0.0,420,2.51,0.0,0.0,74.0,0.0,1,"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS"
27.91,11.19,56.5,619.0,5.199999809,0.0,20,2.0,0.1,0.0,47.0,0.0,2,"FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT"
20.79,13.11,62.3,647.0,5.199999809,0.0,22,2.6,0.1,0.0,91.0,0.0,2,"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT"
11.73,20.45,61.21,631.0,11.60000038,0.479999989,60,6.36,0.0,1.68,47.0,0.0,2,"SESAME SD KRNLS,DRIED (DECORT)"
34.91,2.25,0.53,154.0,0.0,0.0,31,1.45,26.3,0.0,14.0,0.0,3,"CHESTNUTS,JAPANESE,RAW"
12.64,0.82,0.19,56.0,0.0,0.0,11,0.53,9.5,0.0,5.0,0.0,3,"CHESTNUTS,JAPANESE,BLD&STMD"
45.13,2.97,0.8,201.0,0.0,0.0,35,2.1,28.0,0.0,19.0,0.0,3,"CHESTNUTS,JAPANESE,RSTD"
17.28,4.13,0.53,89.0,0.0,0.0,44,0.95,0.0,0.0,1.0,0.0,3,"LOTUS SEEDS,RAW"
27.9,18.17,49.9,594.0,13.69999981,0.0,263,2.83,0.7,0.0,130.0,0.0,1,"ALMONDS,HONEY RSTD,UNBLANCHED"
28.88,18.29,42.16,534.0,20.80099924380002,1.549999952,255,5.73,0.6,0.31,30.0,0.0,1,"SEEDS,FLAXSEED"
13.43,32.97,42.13,522.0,3.900000095,2.299999952,43,14.94,1.8,0.0,575.0,0.0,0,"PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT"
26.04,16.96,48.0,567.0,16.89999962,0.479999989,131,7.78,0.0,0.25,588.0,0.0,1,"SESAME SD KRNLS,TSTD,W/SALT (DECORT)"
24.07,19.33,49.8,582.0,9.0,2.730000019,70,3.8,1.4,15.751900000000042,410.0,0.0,2,"SUNFLOWER SD KRNLS,DRY RSTD,W/SALT"
22.89,20.06,51.3,592.0,10.60000038,3.109999895,87,4.28,1.1,15.751900000000042,410.0,0.0,2,"SUNFLOWER SD KRNLS,OIL RSTD,W/SALT"
20.59,17.21,56.8,619.0,11.5,0.0,57,6.81,1.4,0.0,613.0,0.0,2,"SUNFLOWER SD KRNLS,TSTD,W/SALT"
27.42,19.66,47.73,579.0,0.0,0.0,122,4.75,2.7,0.0,520.0,0.0,0,"SUNFLOWER SD BUTTER,W/SALT"
19.29,22.09,52.83,597.0,11.80000019,4.900000095,266,4.51,0.0,15.751900000000042,339.0,0.0,2,"ALMONDS,DRY RSTD,W/SALT"
17.68,21.23,55.17,607.0,10.5,4.550000191,291,3.68,0.0,15.751900000000042,339.0,0.0,2,"ALMONDS,OIL RSTD,W/SALT"
32.69,15.31,46.35,574.0,3.0,5.010000229,45,6.0,0.0,0.92,640.0,0.0,3,"CASHEW NUTS,DRY RSTD,W/SALT"
30.16,16.84,47.77,581.0,3.299999952,5.010000229,43,6.05,0.3,0.92,308.0,0.0,0,"CASHEW NUTS,OIL RSTD,W/SALT"
27.57,17.56,49.41,587.0,2.0,5.010000229,43,5.03,0.0,0.92,614.0,0.0,0,"CASHEW BUTTER,PLN,W/SALT"
12.83,7.79,76.08,716.0,8.0,4.139999866,70,2.65,0.7,0.57,265.0,0.0,2,"MACADAMIA NUTS,DRY RSTD,W/SALT"
25.35,17.3,51.45,594.0,9.0,4.639999866,70,3.7,0.4,10.94,669.0,0.0,2,"MIXED NUTS,DRY RSTD,W/PNUTS,W/SALT"
